@relation 'all_data_pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C20-L5-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,20-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea4 + a5 + a6 + a7-NNumber legal actions-weka.filters.unsupervised.attribute.NumericToNominal-R23-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6,7-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceLegal action North-R4-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceLegal action South-R5-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceLegal action East-R6-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceLegal action West-R7-weka.filters.unsupervised.attribute.AddExpression-Ea16 + a17 + a18 + a19-NTotal distance to ghosts-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a21 > 620, 1, 0)-NHigh score-weka.filters.unsupervised.attribute.NumericToNominal-R25-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,20-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,21-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,24,20,21,22,23,25-weka.filters.unsupervised.attribute.Remove-R21-22-weka.filters.unsupervised.attribute.Remove-R21'

@attribute Tick numeric
@attribute 'Pacman position X' numeric
@attribute 'Pacman position Y' numeric
@attribute 'Legal action North' {0,1}
@attribute 'Legal action South' {0,1}
@attribute 'Legal action East' {0,1}
@attribute 'Legal action West' {0,1}
@attribute 'Ghosts position 1 X' numeric
@attribute 'Ghosts position 1 Y' numeric
@attribute 'Ghosts position 2 X' numeric
@attribute 'Ghosts position 2 Y' numeric
@attribute 'Ghosts position 3 X' numeric
@attribute 'Ghosts position 3 Y' numeric
@attribute 'Ghosts position 4 X' numeric
@attribute 'Ghosts position 4 Y' numeric
@attribute 'Distance to ghost 1' numeric
@attribute 'Distance to ghost 2' numeric
@attribute 'Distance to ghost 3' numeric
@attribute 'Distance to ghost 4' numeric
@attribute 'Current score' numeric
@attribute 'High score' {0,1}
@attribute 'Pacman direction' {North,South,East,West,Stop}

@data
40,11,6,1,1,0,1,1,1,3,1,17,6,25,7,?,?,6,15,361,0,North
41,11,7,1,1,0,1,1,1,3,1,17,6,25,7,?,?,7,14,360,0,North
42,11,8,1,1,0,1,1,1,3,1,17,6,25,7,?,?,8,15,359,0,North
43,11,9,1,1,0,1,1,1,3,1,17,6,25,7,?,?,9,16,358,0,North
44,11,10,1,1,0,1,1,1,3,1,17,6,25,7,?,?,10,17,357,0,North
45,11,11,1,1,0,1,1,1,3,1,17,6,25,7,?,?,11,18,356,0,North
46,11,12,0,1,1,1,1,1,3,1,17,6,25,7,?,?,12,19,355,0,North
47,12,12,0,0,1,1,1,1,3,1,17,6,25,7,?,?,11,18,354,0,East
48,13,12,0,1,1,1,1,1,3,1,17,6,25,7,?,?,10,17,353,0,East
49,14,12,1,1,1,1,1,1,3,1,17,6,25,7,?,?,9,16,352,0,East
50,14,11,1,1,1,1,1,1,3,1,17,6,25,7,?,?,8,15,351,0,South
51,14,10,1,1,1,1,1,1,3,1,17,6,25,7,?,?,7,14,350,0,South
52,14,9,1,1,0,1,1,1,3,1,17,6,25,7,?,?,6,13,349,0,South
53,14,8,1,1,1,1,1,1,3,1,17,6,25,7,?,?,5,12,348,0,South
54,14,7,1,1,0,1,1,1,3,1,17,6,25,7,?,?,4,11,347,0,South
55,14,6,1,1,1,1,1,1,3,1,17,6,25,7,?,?,3,12,346,0,South
56,15,6,0,0,1,1,1,1,3,1,17,6,25,7,?,?,2,11,345,0,East
57,16,6,0,0,1,1,1,1,3,1,17,6,25,7,?,?,1,10,344,0,East
58,17,6,0,1,1,1,1,1,3,1,5,1,25,7,?,?,?,9,543,0,East
59,18,6,0,1,1,1,1,1,3,1,5,1,25,7,?,?,?,8,542,0,East
60,19,6,0,1,1,1,1,1,3,1,5,1,25,7,?,?,?,7,541,0,East
61,20,6,0,1,1,1,1,1,3,1,5,1,25,7,?,?,?,6,540,0,East
62,21,6,0,0,1,1,1,1,3,1,5,1,25,7,?,?,?,5,539,0,East
63,22,6,0,0,1,1,1,1,3,1,5,1,25,7,?,?,?,4,538,0,East
64,23,6,1,1,1,1,1,1,3,1,5,1,25,7,?,?,?,3,537,0,East
65,24,6,1,1,1,1,1,1,3,1,5,1,25,7,?,?,?,2,536,0,East
5,1,17,1,1,0,0,5,9,11,3,19,5,27,7,12,24,30,36,-4,0,South
6,1,16,1,1,1,0,5,9,11,4,19,6,27,7,11,22,28,36,-5,0,South
7,1,15,1,1,1,0,6,9,11,3,18,6,28,7,11,22,26,34,-6,0,South
8,1,14,1,1,1,0,6,10,10,3,18,5,27,7,9,20,26,34,-7,0,South
9,1,13,1,1,0,0,6,10,11,3,18,6,28,7,8,20,24,34,-8,0,South
10,1,12,1,1,1,0,6,10,10,3,18,5,28,6,7,18,24,33,-9,0,South
11,1,11,1,1,0,0,5,10,10,4,18,5,28,6,5,16,23,32,-10,0,South
12,1,10,1,1,0,0,6,10,10,3,19,5,28,6,5,16,23,32,-11,0,South
13,1,9,1,1,0,0,5,10,9,3,20,5,28,5,5,14,23,31,-12,0,South
14,1,8,1,1,0,0,6,10,9,3,19,5,28,5,7,13,21,29,-13,0,South
15,1,7,1,1,0,0,6,9,10,3,19,6,28,6,7,13,19,29,-14,0,South
16,1,6,1,1,1,0,6,8,10,4,20,6,28,5,7,11,19,29,-15,0,South
17,2,6,0,1,1,1,6,9,9,4,19,6,28,4,7,9,17,27,-16,0,East
18,3,6,1,1,1,1,6,8,9,5,18,6,28,5,5,7,15,25,-17,0,East
19,4,6,1,1,1,1,6,8,9,6,18,5,27,5,4,5,15,23,-18,0,East
20,5,6,1,1,1,1,6,8,10,6,17,5,27,6,3,5,13,23,-19,0,East
21,5,7,1,1,1,1,6,9,10,6,17,6,27,7,3,6,13,23,-20,0,North
22,5,8,1,1,1,1,5,9,11,6,16,6,27,8,1,8,13,22,-21,0,North
23,5,9,1,1,1,1,1,1,11,7,15,6,27,8,?,8,13,22,178,0,North
24,6,9,1,1,0,1,1,1,11,6,16,6,26,8,?,8,13,21,177,0,East
25,6,9,1,1,0,1,1,1,11,7,16,6,26,8,?,7,13,20,176,0,East
26,6,8,1,1,0,1,1,1,11,8,15,6,25,8,?,5,11,19,175,0,South
27,6,7,1,1,0,1,1,1,10,8,16,6,25,8,?,5,11,19,174,0,South
28,6,6,1,0,1,1,1,1,11,8,15,6,25,7,?,7,9,19,173,0,South
29,7,6,0,0,1,1,1,1,10,8,14,6,24,7,?,5,7,17,172,0,East
30,8,6,1,1,1,1,1,1,11,8,13,6,24,6,?,5,5,17,171,0,East
31,9,6,1,1,1,1,1,1,11,9,13,6,24,7,?,5,4,15,170,0,East
32,9,7,1,1,1,1,1,1,11,9,13,6,24,6,?,4,5,16,169,0,North
33,9,8,1,1,1,1,1,1,11,8,14,6,24,6,?,2,7,17,168,0,North
34,9,9,1,1,1,1,1,1,11,9,14,6,24,6,?,2,8,19,167,0,North
35,10,9,1,1,1,1,1,1,11,10,14,5,24,5,?,2,8,17,166,0,East
36,11,9,1,1,0,1,1,1,11,10,14,6,23,5,?,1,6,15,165,0,East
37,11,9,1,1,0,1,1,1,11,10,14,7,23,6,?,1,5,14,164,0,East
38,11,10,1,1,0,1,1,1,3,1,14,7,22,6,?,?,6,15,363,0,North
39,11,11,1,1,0,1,1,1,3,1,14,8,22,6,?,?,6,17,362,0,North
40,11,12,0,1,1,1,1,1,3,1,14,9,23,6,?,?,6,19,361,0,North
41,12,12,0,0,1,1,1,1,3,1,14,8,24,6,?,?,6,19,360,0,East
42,13,12,0,1,1,1,1,1,3,1,14,8,25,6,?,?,5,19,359,0,East
43,14,12,1,1,1,1,1,1,3,1,14,7,25,5,?,?,5,19,358,0,East
44,14,11,1,1,1,1,1,1,3,1,14,7,25,4,?,?,4,18,357,0,South
45,14,10,1,1,1,1,1,1,3,1,13,7,25,4,?,?,4,18,356,0,South
46,14,9,1,1,0,1,1,1,3,1,14,7,25,3,?,?,2,17,355,0,South
47,14,8,1,1,1,1,1,1,3,1,14,6,25,3,?,?,2,17,354,0,South
48,14,7,1,1,0,1,1,1,3,1,14,6,26,3,?,?,1,17,353,0,South
49,14,6,1,1,1,1,1,1,3,1,5,1,27,3,?,?,?,17,552,0,South
50,14,5,1,1,0,1,1,1,3,1,5,1,28,3,?,?,?,17,551,0,South
51,14,4,1,1,1,1,1,1,3,1,5,1,28,2,?,?,?,16,550,0,South
52,14,3,1,0,1,1,1,1,3,1,5,1,28,2,?,?,?,15,549,0,South
53,15,3,1,0,1,1,1,1,3,1,5,1,28,2,?,?,?,13,548,0,East
54,16,3,1,0,1,1,1,1,3,1,5,1,28,3,?,?,?,11,547,0,East
55,17,3,1,0,1,1,1,1,3,1,5,1,27,3,?,?,?,10,546,0,East
56,18,3,1,0,1,1,1,1,3,1,5,1,27,3,?,?,?,8,545,0,East
57,19,3,1,0,1,1,1,1,3,1,5,1,26,3,?,?,?,8,544,0,East
58,20,3,1,0,1,1,1,1,3,1,5,1,26,4,?,?,?,7,543,0,East
59,21,3,1,0,1,1,1,1,3,1,5,1,26,4,?,?,?,7,542,0,East
60,22,3,1,0,1,1,1,1,3,1,5,1,27,4,?,?,?,7,541,0,East
61,23,3,1,0,1,1,1,1,3,1,5,1,27,5,?,?,?,6,540,0,East
62,24,3,1,0,1,1,1,1,3,1,5,1,27,5,?,?,?,4,539,0,East
63,25,3,1,0,1,1,1,1,3,1,5,1,26,5,?,?,?,2,538,0,East
3,2,18,0,0,1,1,5,9,11,3,17,6,25,7,12,24,27,34,-2,0,East
4,3,18,0,0,1,1,5,9,11,3,17,6,25,7,11,23,26,33,-3,0,East
5,4,18,0,0,1,1,5,9,11,3,17,6,25,7,10,22,25,32,-4,0,East
6,3,18,0,0,1,1,5,9,11,3,17,6,25,7,11,23,26,33,-5,0,West
7,2,18,0,0,1,1,5,9,11,3,17,6,25,7,12,24,27,34,-6,0,West
8,1,18,0,1,1,0,5,9,11,3,17,6,25,7,13,25,28,35,-7,0,West
9,1,17,1,1,0,0,5,9,11,3,17,6,25,7,12,24,27,34,-8,0,South
10,1,16,1,1,1,0,5,9,11,3,17,6,25,7,11,23,26,33,-9,0,South
11,1,15,1,1,1,0,5,9,11,3,17,6,25,7,10,22,25,32,-10,0,South
12,1,14,1,1,1,0,5,9,11,3,17,6,25,7,9,21,24,31,-11,0,South
13,1,13,1,1,0,0,5,9,11,3,17,6,25,7,8,20,23,30,-12,0,South
14,1,12,1,1,1,0,5,9,11,3,17,6,25,7,7,19,22,29,-13,0,South
15,1,11,1,1,0,0,5,9,11,3,17,6,25,7,6,18,21,28,-14,0,South
16,1,10,1,1,0,0,5,9,11,3,17,6,25,7,5,17,20,27,-15,0,South
17,1,9,1,1,0,0,5,9,11,3,17,6,25,7,4,16,19,26,-16,0,South
18,1,8,1,1,0,0,5,9,11,3,17,6,25,7,5,15,18,25,-17,0,South
19,1,7,1,1,0,0,5,9,11,3,17,6,25,7,6,14,17,24,-18,0,South
20,1,6,1,1,1,0,5,9,11,3,17,6,25,7,7,13,16,25,-19,0,South
21,2,6,0,1,1,1,5,9,11,3,17,6,25,7,6,12,15,24,-20,0,East
22,3,6,1,1,1,1,5,9,11,3,17,6,25,7,5,11,14,23,-21,0,East
23,4,6,1,1,1,1,5,9,11,3,17,6,25,7,4,10,13,22,-22,0,East
24,5,6,1,1,1,1,5,9,11,3,17,6,25,7,3,9,12,21,-23,0,East
25,5,7,1,1,1,1,5,9,11,3,17,6,25,7,2,10,13,20,-24,0,North
26,5,8,1,1,1,1,5,9,11,3,17,6,25,7,1,11,14,21,-25,0,North
27,5,9,1,1,1,1,1,1,11,3,17,6,25,7,?,12,15,22,174,0,North
28,5,8,1,1,1,1,1,1,11,3,17,6,25,7,?,11,14,21,173,0,South
29,5,7,1,1,1,1,1,1,11,3,17,6,25,7,?,10,13,20,172,0,South
30,5,6,1,1,1,1,1,1,11,3,17,6,25,7,?,9,12,21,171,0,South
31,6,6,1,0,1,1,1,1,11,3,17,6,25,7,?,8,11,20,170,0,East
32,7,6,0,0,1,1,1,1,11,3,17,6,25,7,?,7,10,19,169,0,East
33,8,6,1,1,1,1,1,1,11,3,17,6,25,7,?,6,9,18,168,0,East
34,9,6,1,1,1,1,1,1,11,3,17,6,25,7,?,5,8,17,167,0,East
35,10,6,1,1,1,1,1,1,11,3,17,6,25,7,?,4,7,16,166,0,East
36,11,6,1,1,0,1,1,1,11,3,17,6,25,7,?,3,6,15,165,0,East
37,11,5,1,1,0,1,1,1,11,3,17,6,25,7,?,2,7,16,164,0,South
38,11,4,1,1,0,1,1,1,11,3,17,6,25,7,?,1,8,17,163,0,South
39,11,3,1,0,0,1,1,1,3,1,17,6,25,7,?,?,9,18,362,0,South
40,11,4,1,1,0,1,1,1,3,1,17,6,25,7,?,?,8,17,361,0,North
41,11,5,1,1,0,1,1,1,3,1,17,6,25,7,?,?,7,16,360,0,North
42,11,6,1,1,0,1,1,1,3,1,17,6,25,7,?,?,6,15,359,0,North
43,11,7,1,1,0,1,1,1,3,1,17,6,25,7,?,?,7,14,358,0,North
44,11,8,1,1,0,1,1,1,3,1,17,6,25,7,?,?,8,15,357,0,North
45,11,9,1,1,0,1,1,1,3,1,17,6,25,7,?,?,9,16,356,0,North
46,11,10,1,1,0,1,1,1,3,1,17,6,25,7,?,?,10,17,355,0,North
47,11,11,1,1,0,1,1,1,3,1,17,6,25,7,?,?,11,18,354,0,North
48,11,12,0,1,1,1,1,1,3,1,17,6,25,7,?,?,12,19,353,0,North
49,12,12,0,0,1,1,1,1,3,1,17,6,25,7,?,?,11,18,352,0,East
50,13,12,0,1,1,1,1,1,3,1,17,6,25,7,?,?,10,17,351,0,East
51,14,12,1,1,1,1,1,1,3,1,17,6,25,7,?,?,9,16,350,0,East
52,15,12,0,1,1,1,1,1,3,1,17,6,25,7,?,?,8,15,349,0,East
53,16,12,0,1,1,1,1,1,3,1,17,6,25,7,?,?,7,14,348,0,East
54,17,12,1,1,1,1,1,1,3,1,17,6,25,7,?,?,6,13,347,0,East
55,18,12,1,1,1,1,1,1,3,1,17,6,25,7,?,?,7,12,346,0,East
56,18,11,1,1,1,1,1,1,3,1,17,6,25,7,?,?,6,11,345,0,South
57,18,10,1,0,1,1,1,1,3,1,17,6,25,7,?,?,5,10,344,0,South
58,18,10,1,0,1,1,1,1,3,1,17,6,25,7,?,?,5,10,343,0,South
59,19,10,1,0,1,1,1,1,3,1,17,6,25,7,?,?,6,9,342,0,East
60,20,10,1,0,1,1,1,1,3,1,17,6,25,7,?,?,7,8,341,0,East
61,21,10,0,0,1,1,1,1,3,1,17,6,25,7,?,?,8,7,340,0,East
62,22,10,1,0,1,1,1,1,3,1,17,6,25,7,?,?,9,6,339,0,East
63,23,10,1,1,1,1,1,1,3,1,17,6,25,7,?,?,10,5,338,0,East
64,24,10,1,1,1,1,1,1,3,1,17,6,25,7,?,?,11,4,337,0,East
65,25,10,1,1,1,1,1,1,3,1,17,6,25,7,?,?,12,3,336,0,East
66,25,9,1,1,1,1,1,1,3,1,17,6,25,7,?,?,11,2,335,0,South
67,25,8,1,1,1,1,1,1,3,1,17,6,25,7,?,?,10,1,334,0,South
68,25,7,1,1,1,1,1,1,3,1,17,6,7,1,?,?,9,?,533,0,South
69,25,6,1,1,1,1,1,1,3,1,17,6,7,1,?,?,8,?,532,0,South
70,24,6,1,1,1,1,1,1,3,1,17,6,7,1,?,?,7,?,531,0,West
71,23,6,1,1,1,1,1,1,3,1,17,6,7,1,?,?,6,?,530,0,West
72,22,6,0,0,1,1,1,1,3,1,17,6,7,1,?,?,5,?,529,0,West
73,21,6,0,0,1,1,1,1,3,1,17,6,7,1,?,?,4,?,528,0,West
74,20,6,0,1,1,1,1,1,3,1,17,6,7,1,?,?,3,?,527,0,West
75,19,6,0,1,1,1,1,1,3,1,17,6,7,1,?,?,2,?,526,0,West
5,10,12,1,1,1,1,3,14,4,4,6,8,11,3,9,14,8,9,-4,0,East
6,10,13,1,1,1,1,2,14,3,4,7,8,11,4,9,16,8,9,-5,0,North
7,10,14,0,1,1,1,2,14,3,5,7,8,10,4,8,16,9,9,-6,0,North
8,9,14,0,1,1,1,3,14,3,6,7,7,10,5,6,14,9,11,-7,0,West
9,8,14,0,1,1,1,2,14,3,5,7,6,10,4,6,14,9,13,-8,0,West
10,7,14,0,0,1,1,2,14,4,5,6,6,11,4,5,12,9,13,-9,0,West
11,6,14,0,0,1,1,3,14,4,4,6,5,10,4,3,12,9,15,-10,0,West
12,5,14,0,0,1,1,2,14,4,3,6,4,11,4,3,12,11,16,-11,0,West
13,4,14,0,0,1,1,3,14,4,3,7,4,11,4,1,11,13,17,-12,0,West
14,3,14,0,1,1,1,1,1,4,3,8,4,11,4,?,12,15,18,187,0,West
15,2,14,0,1,1,1,1,1,5,3,8,4,11,4,?,14,16,18,186,0,West
16,3,14,0,1,1,1,1,1,5,3,7,4,10,4,?,13,14,18,185,0,East
17,4,14,0,0,1,1,1,1,4,3,7,4,11,4,?,11,13,17,184,0,East
18,5,14,0,0,1,1,1,1,4,3,7,4,11,4,?,12,12,17,183,0,East
19,6,14,0,0,1,1,1,1,4,4,8,4,12,4,?,12,12,17,182,0,East
20,7,14,0,0,1,1,1,1,4,4,7,4,13,4,?,13,10,15,181,0,East
21,8,14,0,1,1,1,1,1,4,4,7,4,13,5,?,14,11,13,180,0,East
22,9,14,0,1,1,1,1,1,5,4,8,4,12,5,?,14,11,13,179,0,East
23,10,14,0,1,1,1,1,1,6,4,7,4,12,4,?,14,13,12,178,0,East
24,10,13,1,1,1,1,1,1,6,5,8,4,12,4,?,12,11,11,177,0,South
25,10,12,1,1,1,1,1,1,6,4,7,4,12,4,?,12,11,11,176,0,South
26,10,11,1,1,1,1,1,1,6,4,8,4,13,4,?,11,9,10,175,0,South
27,10,10,1,1,1,0,1,1,6,5,7,4,13,4,?,9,9,8,174,0,South
28,10,9,1,1,1,1,1,1,6,6,6,4,13,5,?,7,9,7,173,0,South
29,10,8,1,1,1,1,1,1,6,5,6,5,13,5,?,7,7,7,172,0,South
30,10,7,1,1,1,0,1,1,5,5,6,4,13,4,?,7,7,5,171,0,South
31,10,6,1,1,1,0,1,1,6,5,6,5,12,4,?,5,5,3,170,0,South
32,10,5,1,1,1,0,1,1,6,6,6,6,11,4,?,5,5,2,169,0,South
33,10,4,1,0,1,0,1,1,6,5,6,7,11,4,?,5,7,2,168,0,South
34,11,4,1,1,1,1,1,1,5,5,7,7,11,5,?,7,7,?,367,0,East
35,11,5,1,1,1,1,1,1,4,5,7,7,7,1,?,7,6,?,366,0,North
36,11,6,1,1,1,1,1,1,5,5,6,7,7,1,?,7,6,?,365,0,North
37,11,7,1,1,1,1,1,1,5,5,6,6,7,1,?,8,6,?,364,0,North
38,11,8,1,1,0,1,1,1,5,6,7,6,7,1,?,8,6,?,363,0,North
39,10,8,1,1,1,1,1,1,5,5,6,6,7,1,?,8,6,?,362,0,West
40,9,8,1,0,1,1,1,1,5,4,6,6,7,1,?,8,5,?,361,0,West
41,8,8,1,1,1,1,1,1,4,4,7,6,7,1,?,8,3,?,360,0,West
42,7,8,1,1,1,1,1,1,4,5,7,6,7,1,?,6,2,?,359,0,West
43,6,8,1,1,1,1,1,1,4,5,7,6,7,1,?,5,3,?,358,0,West
44,6,7,1,1,1,1,1,1,5,5,7,7,7,1,?,3,1,?,357,0,South
45,6,6,1,1,1,1,1,1,5,5,7,8,7,1,?,2,3,?,356,0,South
46,6,5,1,1,0,1,1,1,4,5,8,8,7,1,?,2,5,?,355,0,South
47,6,4,1,0,1,1,1,1,5,5,8,8,7,1,?,2,6,?,354,0,South
48,6,5,1,1,0,1,1,1,3,1,8,7,7,1,?,?,4,?,553,0,North
49,5,5,1,1,1,1,1,1,3,1,8,8,7,1,?,?,6,?,552,0,West
50,4,5,1,1,1,1,1,1,3,1,9,8,7,1,?,?,8,?,551,0,West
51,3,5,1,1,1,1,1,1,3,1,9,9,7,1,?,?,10,?,550,0,West
52,3,6,0,1,1,1,1,1,3,1,9,8,7,1,?,?,8,?,549,0,North
53,4,6,0,1,1,1,1,1,3,1,10,8,7,1,?,?,8,?,548,0,East
54,5,6,1,1,1,1,1,1,3,1,9,8,7,1,?,?,6,?,547,0,East
55,6,6,1,1,1,1,1,1,3,1,8,8,7,1,?,?,4,?,546,0,East
56,7,6,1,0,1,1,1,1,3,1,9,8,7,1,?,?,4,?,545,0,East
57,7,7,1,1,1,1,1,1,3,1,10,8,7,1,?,?,4,?,544,0,North
58,7,8,1,1,1,1,1,1,3,1,10,8,7,1,?,?,3,?,543,0,North
59,8,8,1,1,1,1,1,1,3,1,10,7,7,1,?,?,3,?,542,0,East
4,2,11,0,0,1,1,6,3,4,9,7,11,14,8,12,4,5,15,-3,0,East
5,3,11,0,0,1,1,7,3,4,9,8,11,14,8,12,3,5,15,-4,0,East
6,4,11,0,0,1,1,8,3,3,9,7,11,14,7,12,3,3,15,-5,0,East
7,5,11,0,1,1,1,8,4,2,9,6,11,15,7,10,5,1,15,-6,0,East
8,6,11,0,1,1,1,9,4,2,8,5,1,16,7,10,7,?,13,193,0,East
9,7,11,0,0,1,1,9,5,3,8,5,1,16,8,8,7,?,13,192,0,East
10,8,11,0,0,1,1,9,5,2,8,5,1,17,8,7,9,?,12,191,0,East
11,9,11,0,0,1,1,9,6,2,8,5,1,17,8,5,10,?,12,190,0,East
12,10,11,0,1,1,1,9,7,2,9,5,1,18,8,5,10,?,10,189,0,East
13,11,11,0,1,1,1,9,6,2,8,5,1,18,9,7,12,?,9,188,0,East
14,12,11,0,0,1,1,10,6,2,7,5,1,18,9,7,14,?,7,187,0,East
15,13,11,0,0,1,1,10,5,2,7,5,1,18,10,9,15,?,5,186,0,East
16,14,11,0,1,1,1,10,5,3,7,5,1,18,11,10,15,?,5,185,0,East
17,14,10,1,1,0,0,10,4,3,8,5,1,18,10,10,13,?,5,284,0,South
18,14,9,1,1,1,1,9,4,3,8,5,1,18,9,10,12,?,5,283,0,South
19,15,9,0,1,1,1,10,4,3,8,5,1,18,8,10,13,?,4,282,0,East
20,16,9,0,1,1,1,10,4,3,7,5,1,18,8,11,15,?,3,281,0,East
21,17,9,0,1,1,1,11,4,4,7,5,1,18,8,11,15,?,2,280,0,East
22,17,8,1,1,1,1,11,3,3,7,5,1,18,8,11,15,?,2,279,0,South
23,17,7,1,0,1,1,11,4,2,7,5,1,18,9,9,15,?,4,278,0,South
24,18,7,1,1,0,1,11,5,2,7,5,1,18,10,9,16,?,4,277,0,East
25,18,8,1,1,0,1,11,4,2,8,5,1,18,11,11,16,?,4,276,0,North
26,18,9,1,1,0,1,10,4,2,7,5,1,17,11,13,18,?,2,275,0,North
27,18,10,1,1,0,0,10,4,2,8,5,1,18,11,14,18,?,2,274,0,North
28,18,11,0,1,0,1,10,3,2,7,5,1,17,11,16,20,?,?,473,0,North
29,18,11,0,1,0,1,9,3,2,8,5,1,7,1,17,19,?,?,472,0,North
30,17,11,0,0,1,1,9,3,1,8,5,1,7,1,16,19,?,?,471,0,West
31,16,11,0,0,1,1,9,3,1,7,5,1,7,1,15,19,?,?,470,0,West
32,15,11,0,0,1,1,9,4,2,7,5,1,7,1,13,17,?,?,469,0,West
33,14,11,0,1,1,1,8,4,2,8,5,1,7,1,13,15,?,?,468,0,West
34,13,11,0,0,1,1,7,4,1,8,5,1,7,1,13,15,?,?,467,0,West
35,12,11,0,0,1,1,7,5,1,9,5,1,7,1,11,13,?,?,466,0,West
36,11,11,0,1,1,1,7,5,1,10,5,1,7,1,10,11,?,?,465,0,West
37,10,11,0,1,1,1,7,5,1,10,5,1,7,1,9,10,?,?,464,0,West
38,9,11,0,0,1,1,7,5,1,11,5,1,7,1,8,8,?,?,463,0,West
39,8,11,0,0,1,1,7,4,1,11,5,1,7,1,8,7,?,?,462,0,West
40,7,11,0,0,1,1,7,4,1,10,5,1,7,1,7,7,?,?,461,0,West
41,6,11,0,1,1,1,8,4,1,9,5,1,7,1,9,7,?,?,460,0,West
42,5,11,0,1,1,1,7,4,1,10,5,1,7,1,9,5,?,?,459,0,West
43,4,11,0,0,1,1,7,5,1,10,5,1,7,1,9,4,?,?,458,0,West
44,3,11,0,0,1,1,7,5,1,11,5,1,7,1,10,2,?,?,457,1,West
45,2,11,0,0,1,1,7,4,3,1,5,1,7,1,12,?,?,?,656,1,West
46,1,11,0,1,1,0,8,4,3,1,5,1,7,1,14,?,?,?,655,1,West
47,1,10,1,1,0,0,8,4,3,1,5,1,7,1,13,?,?,?,654,1,South
48,1,9,1,1,1,0,8,4,3,1,5,1,7,1,12,?,?,?,653,1,South
49,1,8,1,1,1,0,8,5,3,1,5,1,7,1,10,?,?,?,652,1,South
50,1,7,1,1,1,0,8,4,3,1,5,1,7,1,10,?,?,?,651,1,South
51,1,6,1,1,0,0,9,4,3,1,5,1,7,1,10,?,?,?,650,1,South
52,1,5,1,1,1,0,9,4,3,1,5,1,7,1,9,?,?,?,649,1,South
53,2,5,0,1,1,1,9,3,3,1,5,1,7,1,9,?,?,?,648,1,East
54,3,5,0,1,1,1,10,3,3,1,5,1,7,1,9,?,?,?,647,1,East
55,4,5,0,1,1,1,9,3,3,1,5,1,7,1,7,?,?,?,646,1,East
56,5,5,0,1,1,1,8,3,3,1,5,1,7,1,5,?,?,?,645,1,East
57,6,5,0,1,1,1,8,3,3,1,5,1,7,1,4,?,?,?,644,1,East
58,7,5,0,1,1,1,7,3,3,1,5,1,7,1,2,?,?,?,643,1,East
6,2,11,0,0,1,1,8,3,5,9,11,11,13,5,14,5,9,18,-5,0,East
7,3,11,0,0,1,1,8,3,4,9,11,11,14,5,13,3,8,18,-6,0,East
8,4,11,0,0,1,1,7,3,4,9,12,11,15,5,11,2,8,18,-7,0,East
9,5,11,0,1,1,1,6,3,4,8,13,11,15,4,9,4,8,18,-8,0,East
10,6,11,0,1,1,1,6,3,5,8,13,11,16,4,8,4,7,18,-9,0,East
11,7,11,0,0,1,1,6,3,4,8,14,11,16,3,9,6,7,16,-10,0,East
12,8,11,0,0,1,1,6,4,4,9,14,11,15,3,9,6,6,16,-11,0,East
13,9,11,0,0,1,1,6,4,5,9,15,11,16,3,10,6,6,14,-12,0,East
14,10,11,0,1,1,1,6,5,5,9,15,11,16,4,10,7,5,13,-13,0,East
15,11,11,0,1,1,1,5,5,5,8,15,11,16,4,12,9,4,13,-14,0,East
16,12,11,0,0,1,1,6,5,5,8,15,11,16,3,12,10,3,11,-15,0,East
17,13,11,0,0,1,1,7,5,6,8,15,11,16,4,12,10,2,11,-16,0,East
18,14,11,0,1,1,1,8,5,5,8,16,11,16,3,12,12,2,9,-17,0,East
19,15,11,0,0,1,1,8,4,4,8,5,1,15,3,14,14,?,9,182,0,East
20,16,11,0,0,1,1,8,4,4,9,5,1,16,3,15,14,?,9,181,0,East
21,17,11,0,0,1,1,8,3,5,9,5,1,15,3,17,14,?,11,180,0,East
22,18,11,0,1,0,1,8,4,5,8,5,1,14,3,17,16,?,11,179,0,East
23,18,10,1,1,0,0,8,5,5,8,5,1,15,3,15,15,?,9,178,0,South
24,18,9,1,1,0,1,7,5,6,8,5,1,15,4,15,13,?,9,177,0,South
