@relation all_data_pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L5

@attribute 'Legal action North' {False,True}
@attribute 'Legal action South' {False,True}
@attribute 'Legal action East' {False,True}
@attribute 'Legal action West' {False,True}
@attribute 'North ghost 1' numeric
@attribute 'South ghost 1' numeric
@attribute 'East ghost 1' numeric
@attribute 'West ghost 1' numeric
@attribute 'North ghost 2' numeric
@attribute 'South ghost 2' numeric
@attribute 'East ghost 2' numeric
@attribute 'West ghost 2' numeric
@attribute 'North ghost 3' numeric
@attribute 'South ghost 3' numeric
@attribute 'East ghost 3' numeric
@attribute 'West ghost 3' numeric
@attribute 'North ghost 4' numeric
@attribute 'South ghost 4' numeric
@attribute 'East ghost 4' numeric
@attribute 'West ghost 4' numeric
@attribute 'Pacman direction' {North,South,East,West,Stop}
@attribute 'Current score' numeric
@attribute 'Future score' numeric

@data
True,True,False,False,11,9,?,?,15,13,?,?,20,22,?,?,34,36,?,?,South,-10,-11
True,True,False,False,9,7,?,?,13,11,?,?,22,24,?,?,34,36,?,?,South,-11,-12
True,True,True,False,7,7,5,?,12,12,10,?,22,24,22,?,35,37,35,?,South,-12,-13
False,True,True,True,?,7,5,7,?,12,10,12,?,24,22,24,?,37,35,37,East,-13,-14
True,True,True,True,5,7,5,7,10,10,8,10,24,24,22,24,36,36,34,36,East,-14,-15
True,True,True,False,3,5,3,?,10,8,8,?,25,23,23,?,36,34,34,?,North,-15,-16
True,True,True,False,3,5,3,?,12,10,10,?,25,23,23,?,36,34,34,?,North,-16,-17
True,True,True,False,5,3,3,?,14,12,12,?,26,24,24,?,36,34,34,?,North,-17,-18
True,True,True,False,5,3,3,?,13,11,11,?,26,24,24,?,35,33,33,?,South,-18,-19
True,True,True,False,5,3,3,?,12,10,10,?,24,22,22,?,35,33,33,?,South,-19,-20
True,True,True,True,3,5,3,5,12,10,10,12,22,22,20,22,35,35,33,35,South,-20,-21
True,True,True,False,4,4,2,?,12,10,10,?,24,22,22,?,37,35,35,?,North,-21,-22
True,True,True,True,2,2,0,2,10,8,8,10,24,22,22,24,35,33,33,35,East,-22,177
True,True,True,True,?,?,?,?,8,6,6,8,24,22,22,24,34,32,32,34,East,177,176
True,True,True,True,?,?,?,?,6,6,4,6,24,24,22,24,34,34,32,34,South,176,175
True,False,True,True,?,?,?,?,5,?,3,5,24,?,22,24,34,?,32,34,East,175,174
False,False,True,True,?,?,?,?,?,?,1,3,?,?,22,24,?,?,31,33,East,174,373
True,True,True,True,?,?,?,?,?,?,?,?,22,24,22,24,29,31,29,31,East,373,372
True,True,True,False,?,?,?,?,?,?,?,?,22,24,22,?,27,29,27,?,North,372,371
True,True,True,False,?,?,?,?,?,?,?,?,21,23,21,?,27,29,27,?,North,371,370
True,True,True,False,?,?,?,?,?,?,?,?,21,23,21,?,27,29,27,?,North,370,369
True,True,True,False,?,?,?,?,?,?,?,?,21,23,21,?,27,29,27,?,North,369,368
True,True,True,False,?,?,?,?,?,?,?,?,19,21,19,?,25,27,25,?,North,368,367
True,True,True,True,?,?,?,?,?,?,?,?,21,21,19,21,27,27,25,27,North,367,366
True,True,True,True,?,?,?,?,?,?,?,?,19,19,17,19,27,27,25,27,East,366,365
True,True,True,True,?,?,?,?,?,?,?,?,17,17,15,17,25,25,23,25,East,365,364
False,True,True,True,?,?,?,?,?,?,?,?,?,15,13,15,?,25,23,25,East,364,363
False,False,True,True,?,?,?,?,?,?,?,?,?,?,12,14,?,?,23,25,East,363,362
False,True,True,True,?,?,?,?,?,?,?,?,?,10,10,12,?,22,22,24,East,362,361
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,22,20,20,?,South,361,360
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,20,18,18,?,South,360,359
True,True,True,False,?,?,?,?,?,?,?,?,10,8,8,?,19,17,17,?,South,359,358
True,True,True,False,?,?,?,?,?,?,?,?,10,8,8,?,17,15,15,?,South,358,357
True,True,True,False,?,?,?,?,?,?,?,?,8,6,6,?,15,15,15,?,South,357,356
True,True,True,False,?,?,?,?,?,?,?,?,8,6,6,?,15,15,13,?,South,356,355
True,True,True,False,?,?,?,?,?,?,?,?,6,4,4,?,15,17,15,?,South,355,354
True,True,True,False,?,?,?,?,?,?,?,?,4,2,2,?,15,17,15,?,South,354,353
True,False,True,False,?,?,?,?,?,?,?,?,3,?,1,?,17,?,17,?,South,353,352
True,False,True,True,?,?,?,?,?,?,?,?,2,?,0,2,15,?,15,17,East,352,551
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,14,?,14,16,East,551,550
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,16,14,16,North,550,549
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,16,14,16,East,549,548
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,12,14,12,14,East,548,547
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,10,12,10,?,North,547,546
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,11,9,11,North,546,545
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,10,8,10,East,545,544
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,10,8,10,East,544,543
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,8,6,8,East,543,542
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,8,East,542,541
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,8,East,541,540
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,6,6,4,6,East,540,539
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,6,4,6,East,539,538
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,6,4,4,6,North,538,537
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,5,5,3,5,South,537,536
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,4,2,4,East,536,535
True,True,False,False,19,17,?,?,25,23,?,?,27,25,?,?,35,33,?,?,South,-1,-2
True,True,True,False,17,15,17,?,23,21,21,?,27,25,25,?,33,31,31,?,South,-2,-3
True,True,True,False,15,13,15,?,22,20,20,?,26,24,24,?,31,29,29,?,South,-3,-4
True,True,True,False,15,13,15,?,21,19,19,?,26,24,24,?,29,27,27,?,South,-4,-5
True,True,False,False,13,11,?,?,20,18,?,?,26,24,?,?,27,25,?,?,South,-5,-6
True,True,True,False,12,10,12,?,18,16,16,?,25,25,23,?,27,27,25,?,South,-6,-7
True,True,False,False,11,9,?,?,16,14,?,?,25,27,?,?,26,28,?,?,South,-7,-8
True,True,False,False,10,8,?,?,16,14,?,?,26,28,?,?,26,28,?,?,South,-8,-9
True,True,False,False,9,7,?,?,14,12,?,?,26,28,?,?,28,30,?,?,South,-9,-10
True,True,False,False,7,5,?,?,12,10,?,?,27,29,?,?,30,32,?,?,South,-10,-11
True,True,False,False,7,5,?,?,10,8,?,?,27,29,?,?,30,32,?,?,South,-11,-12
True,True,True,False,5,5,3,?,8,6,6,?,28,30,28,?,31,33,31,?,South,-12,-13
False,True,True,True,?,4,2,4,?,4,4,6,?,30,28,30,?,32,30,32,East,-13,-14
True,True,True,True,2,4,4,4,4,2,2,4,30,30,28,30,31,31,29,31,East,-14,-15
True,True,True,False,0,2,2,?,4,2,4,?,30,28,28,?,31,29,29,?,North,-15,184
True,True,True,False,?,?,?,?,6,4,4,?,32,30,30,?,33,31,31,?,North,184,183
True,True,True,False,?,?,?,?,4,2,2,?,31,29,29,?,32,30,30,?,South,183,182
True,True,True,True,?,?,?,?,3,1,1,3,30,30,28,30,32,32,30,32,South,182,181
True,True,True,True,?,?,?,?,2,2,0,2,28,30,28,30,32,34,32,34,South,181,380
True,True,True,True,?,?,?,?,?,?,?,?,26,28,26,28,30,32,30,32,East,380,379
True,True,True,True,?,?,?,?,?,?,?,?,26,26,24,26,31,31,29,31,North,379,378
True,True,True,True,?,?,?,?,?,?,?,?,26,26,24,26,30,30,28,30,East,378,377
True,False,True,True,?,?,?,?,?,?,?,?,24,?,22,24,30,?,28,30,East,377,376
False,False,True,True,?,?,?,?,?,?,?,?,?,?,21,23,?,?,28,30,East,376,375
True,True,True,True,?,?,?,?,?,?,?,?,20,22,20,22,28,30,28,30,East,375,374
True,True,True,False,?,?,?,?,?,?,?,?,20,22,20,?,26,28,26,?,North,374,373
True,True,True,False,?,?,?,?,?,?,?,?,18,20,18,?,26,28,26,?,North,373,372
True,True,True,False,?,?,?,?,?,?,?,?,18,20,18,?,24,26,24,?,North,372,371
True,True,True,False,?,?,?,?,?,?,?,?,18,20,18,?,24,26,24,?,North,371,370
True,True,True,False,?,?,?,?,?,?,?,?,18,20,18,?,24,26,24,?,North,370,369
True,True,True,True,?,?,?,?,?,?,?,?,18,18,16,18,26,26,24,26,North,369,368
True,True,True,True,?,?,?,?,?,?,?,?,16,16,14,16,26,26,24,26,East,368,367
True,True,True,True,?,?,?,?,?,?,?,?,14,14,12,14,26,26,24,26,East,367,366
False,True,True,True,?,?,?,?,?,?,?,?,?,14,12,14,?,24,22,24,East,366,365
False,False,True,True,?,?,?,?,?,?,?,?,?,?,12,14,?,?,22,24,East,365,364
False,True,True,True,?,?,?,?,?,?,?,?,?,12,12,14,?,20,20,22,East,364,363
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,22,20,20,?,South,363,362
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,20,18,18,?,South,362,361
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,20,18,18,?,South,361,360
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,20,18,18,?,South,360,359
True,True,True,False,?,?,?,?,?,?,?,?,11,9,9,?,20,18,18,?,South,359,358
True,True,True,False,?,?,?,?,?,?,?,?,9,7,7,?,18,16,16,?,South,358,357
True,True,True,False,?,?,?,?,?,?,?,?,7,5,5,?,18,16,16,?,South,357,356
True,True,True,False,?,?,?,?,?,?,?,?,7,5,5,?,16,14,14,?,South,356,355
True,False,True,False,?,?,?,?,?,?,?,?,5,?,5,?,16,?,14,?,South,355,354
True,True,True,False,?,?,?,?,?,?,?,?,7,7,5,?,16,14,14,?,North,354,353
True,True,True,True,?,?,?,?,?,?,?,?,7,7,5,7,14,12,12,14,East,353,352
False,True,True,True,?,?,?,?,?,?,?,?,?,5,3,5,?,11,11,13,East,352,351
False,True,True,True,?,?,?,?,?,?,?,?,?,3,1,3,?,11,9,11,East,351,350
True,True,True,True,?,?,?,?,?,?,?,?,1,3,1,3,11,11,9,11,East,350,349
True,True,True,False,?,?,?,?,?,?,?,?,2,2,0,?,9,11,9,?,North,349,548
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,8,10,8,10,East,548,547
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,10,8,10,North,547,546
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,8,6,8,East,546,545
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,7,5,7,East,545,544
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,6,East,544,543
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,6,East,543,542
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,5,5,3,5,East,542,541
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,4,2,4,East,541,540
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,2,4,2,4,East,540,539
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,2,4,2,4,North,539,538
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,3,North,538,537
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,1,3,1,3,East,537,536
True,True,False,False,20,18,?,?,24,22,?,?,29,27,?,?,35,33,?,?,South,-1,-2
True,True,True,False,20,18,20,?,22,20,20,?,29,27,27,?,34,32,32,?,South,-2,-3
True,True,True,False,18,16,18,?,22,20,20,?,29,27,27,?,34,32,32,?,South,-3,-4
True,True,True,False,18,16,18,?,21,19,19,?,29,27,27,?,34,32,32,?,South,-4,-5
True,True,False,False,17,15,?,?,21,19,?,?,29,27,?,?,32,30,?,?,South,-5,-6
True,True,True,False,16,14,16,?,19,17,17,?,29,29,27,?,30,30,28,?,South,-6,-7
True,True,False,False,14,12,?,?,17,15,?,?,29,31,?,?,28,30,?,?,South,-7,-8
True,True,False,False,13,11,?,?,16,14,?,?,29,31,?,?,28,30,?,?,South,-8,-9
True,True,False,False,11,9,?,?,14,12,?,?,29,31,?,?,30,32,?,?,South,-9,-10
True,True,False,False,10,8,?,?,14,12,?,?,29,31,?,?,32,34,?,?,South,-10,-11
True,True,False,False,9,7,?,?,14,12,?,?,29,31,?,?,32,34,?,?,South,-11,-12
True,True,True,False,7,7,5,?,14,12,12,?,31,33,31,?,32,34,32,?,South,-12,-13
False,True,True,True,?,5,3,5,?,10,10,12,?,31,29,31,?,32,30,32,East,-13,-14
True,True,True,True,1,3,1,3,10,10,8,10,30,30,28,30,30,30,28,30,East,-14,-15
True,True,True,False,3,1,1,?,12,10,10,?,32,30,30,?,30,28,28,?,North,-15,-16
True,True,True,True,1,3,1,3,10,10,8,10,31,31,29,31,30,30,28,30,South,-16,-17
True,True,True,False,1,3,1,?,12,10,10,?,31,29,29,?,32,30,30,?,North,-17,-18
True,True,True,False,3,1,1,?,12,10,10,?,33,31,31,?,34,32,32,?,North,-18,-19
True,True,True,False,3,3,1,?,10,8,8,?,31,29,29,?,34,32,32,?,South,-19,-20
True,True,True,True,3,3,1,3,8,6,6,8,29,27,27,29,34,32,32,34,East,-20,-21
True,True,True,True,2,2,0,2,8,6,6,8,29,27,27,29,32,30,30,32,East,-21,178
True,True,False,True,?,?,?,?,8,6,?,8,28,26,?,28,31,29,?,31,East,178,177
True,False,True,True,?,?,?,?,8,?,6,8,28,?,26,28,30,?,28,30,South,177,176
False,False,True,True,?,?,?,?,?,?,5,7,?,?,24,26,?,?,26,28,East,176,175
True,True,True,True,?,?,?,?,3,5,3,5,24,26,24,26,26,28,26,28,East,175,174
True,True,True,False,?,?,?,?,3,3,1,?,22,24,22,?,26,28,26,?,North,174,173
True,True,True,True,?,?,?,?,3,1,1,3,22,24,22,24,24,26,24,26,East,173,172
True,True,True,True,?,?,?,?,3,3,1,3,24,26,24,26,26,28,26,28,South,172,171
True,True,True,True,?,?,?,?,2,2,0,2,24,26,24,26,24,26,24,26,East,171,370
True,True,False,True,?,?,?,?,?,?,?,?,22,24,?,24,22,24,?,24,East,370,369
True,True,False,True,?,?,?,?,?,?,?,?,22,24,?,24,22,24,?,24,North,369,368
True,True,False,True,?,?,?,?,?,?,?,?,20,22,?,22,20,22,?,22,North,368,367
True,True,False,True,?,?,?,?,?,?,?,?,20,22,?,22,19,21,?,21,North,367,366
True,True,False,True,?,?,?,?,?,?,?,?,20,22,?,22,18,20,?,20,North,366,365
True,True,False,True,?,?,?,?,?,?,?,?,20,22,?,22,16,18,?,18,North,365,364
False,True,True,True,?,?,?,?,?,?,?,?,?,22,20,22,?,18,16,18,North,364,363
False,False,True,True,?,?,?,?,?,?,?,?,?,?,18,20,?,?,15,17,East,363,362
False,True,True,True,?,?,?,?,?,?,?,?,?,16,16,18,?,13,13,15,East,362,361
True,True,True,False,?,?,?,?,?,?,?,?,18,16,16,?,13,11,11,?,South,361,360
True,True,True,False,?,?,?,?,?,?,?,?,16,14,14,?,13,11,11,?,South,360,359
True,True,True,False,?,?,?,?,?,?,?,?,15,13,13,?,12,10,10,?,South,359,358
True,True,True,False,?,?,?,?,?,?,?,?,15,13,13,?,10,8,8,?,South,358,357
True,True,True,False,?,?,?,?,?,?,?,?,13,11,11,?,8,6,6,?,South,357,356
True,True,True,False,?,?,?,?,?,?,?,?,13,13,11,?,8,8,6,?,South,356,355
True,True,True,True,?,?,?,?,?,?,?,?,13,13,11,13,7,7,5,7,East,355,354
False,False,True,True,?,?,?,?,?,?,?,?,?,?,9,11,?,?,4,6,East,354,353
False,False,True,True,?,?,?,?,?,?,?,?,?,?,9,11,?,?,3,5,East,353,352
False,True,True,True,?,?,?,?,?,?,?,?,?,11,9,11,?,5,3,5,East,352,351
False,True,True,True,?,?,?,?,?,?,?,?,?,10,8,10,?,3,1,3,East,351,350
False,True,True,True,?,?,?,?,?,?,?,?,?,8,6,8,?,3,1,3,East,350,349
False,True,True,True,?,?,?,?,?,?,?,?,?,6,4,6,?,2,0,2,East,349,548
False,False,True,True,?,?,?,?,?,?,?,?,?,?,3,5,?,?,?,?,East,548,547
False,False,True,True,?,?,?,?,?,?,?,?,?,?,1,3,?,?,?,?,East,547,546
True,True,False,False,20,18,?,?,25,23,?,?,27,25,?,?,35,33,?,?,South,-1,-2
True,True,True,False,18,16,18,?,24,22,22,?,26,24,24,?,34,32,32,?,South,-2,-3
True,True,True,False,16,14,16,?,22,20,20,?,24,22,22,?,32,30,30,?,South,-3,-4
True,True,True,False,15,13,15,?,22,20,20,?,24,22,22,?,31,29,29,?,South,-4,-5
True,True,False,False,15,13,?,?,20,18,?,?,22,20,?,?,29,27,?,?,South,-5,-6
True,True,True,False,13,11,13,?,18,16,16,?,21,21,19,?,29,29,27,?,South,-6,-7
True,True,False,False,13,11,?,?,16,14,?,?,20,22,?,?,29,31,?,?,South,-7,-8
True,True,False,False,11,9,?,?,16,14,?,?,22,24,?,?,29,31,?,?,South,-8,-9
True,True,False,False,9,7,?,?,16,14,?,?,24,26,?,?,29,31,?,?,South,-9,-10
True,True,False,False,9,7,?,?,15,13,?,?,24,26,?,?,29,31,?,?,South,-10,-11
True,True,False,False,8,6,?,?,14,12,?,?,25,27,?,?,31,33,?,?,South,-11,-12
True,True,True,False,7,7,5,?,12,12,10,?,27,29,27,?,33,35,33,?,South,-12,-13
False,True,True,True,?,5,3,5,?,10,8,10,?,29,27,29,?,35,33,35,East,-13,-14
True,True,True,True,5,5,3,5,10,8,8,10,28,28,26,28,33,33,31,33,East,-14,-15
True,True,True,True,4,4,2,4,9,7,7,9,28,28,26,28,33,33,31,33,East,-15,-16
True,True,True,True,4,4,2,4,7,5,5,7,27,27,25,27,31,31,29,31,East,-16,-17
True,False,True,True,4,?,2,4,7,?,5,5,27,?,25,27,29,?,27,29,East,-17,-18
False,False,True,True,?,?,0,2,?,?,3,5,?,?,23,25,?,?,26,28,East,-18,181
True,True,True,True,?,?,?,?,3,1,3,3,21,23,21,23,25,27,25,27,East,181,180
True,True,True,False,?,?,?,?,3,1,1,?,21,23,21,?,25,27,25,?,South,180,179
True,True,True,False,?,?,?,?,3,3,1,?,23,25,23,?,26,28,26,?,South,179,178
True,True,True,True,?,?,?,?,3,3,1,3,21,23,21,23,26,28,26,28,East,178,177
True,True,True,True,?,?,?,?,2,2,0,2,19,21,19,21,26,28,26,28,East,177,376
True,True,False,True,?,?,?,?,?,?,?,?,18,20,?,20,24,26,?,26,East,376,375
True,True,False,True,?,?,?,?,?,?,?,?,18,20,?,20,23,25,?,25,North,375,374
True,True,False,True,?,?,?,?,?,?,?,?,18,20,?,20,21,23,?,23,North,374,373
True,True,False,True,?,?,?,?,?,?,?,?,18,20,?,20,21,23,?,23,North,373,372
True,True,False,True,?,?,?,?,?,?,?,?,18,20,?,20,21,23,?,23,North,372,371
True,True,False,True,?,?,?,?,?,?,?,?,16,18,?,18,19,21,?,21,North,371,370
True,True,False,True,?,?,?,?,?,?,?,?,15,17,?,17,17,19,?,19,North,370,369
True,True,False,True,?,?,?,?,?,?,?,?,15,17,?,17,17,19,?,19,North,369,368
False,True,True,True,?,?,?,?,?,?,?,?,?,17,15,17,?,19,17,19,North,368,367
False,False,True,True,?,?,?,?,?,?,?,?,?,?,14,16,?,?,15,17,East,367,366
False,True,True,True,?,?,?,?,?,?,?,?,?,14,14,16,?,14,14,16,East,366,365
True,True,True,False,?,?,?,?,?,?,?,?,15,13,13,?,15,13,13,?,South,365,364
True,True,True,False,?,?,?,?,?,?,?,?,15,13,13,?,13,11,11,?,South,364,363
True,True,True,False,?,?,?,?,?,?,?,?,14,12,12,?,11,9,9,?,South,363,362
True,True,True,False,?,?,?,?,?,?,?,?,14,12,12,?,9,9,7,?,South,362,361
True,True,True,True,?,?,?,?,?,?,?,?,14,12,14,14,7,7,5,7,East,361,360
False,False,True,True,?,?,?,?,?,?,?,?,?,?,12,14,?,?,5,7,East,360,359
False,False,True,True,?,?,?,?,?,?,?,?,?,?,10,12,?,?,3,5,East,359,358
False,False,True,True,?,?,?,?,?,?,?,?,?,?,10,12,?,?,2,4,East,358,357
False,False,True,True,?,?,?,?,?,?,?,?,?,?,10,12,?,?,1,3,East,357,556
False,False,True,True,?,?,?,?,?,?,?,?,?,?,10,12,?,?,?,?,East,556,555
False,False,True,True,?,?,?,?,?,?,?,?,?,?,9,11,?,?,?,?,East,555,554
False,False,True,True,?,?,?,?,?,?,?,?,?,?,9,11,?,?,?,?,East,554,553
False,False,True,True,?,?,?,?,?,?,?,?,?,?,7,9,?,?,?,?,East,553,552
True,True,True,True,?,?,?,?,?,?,?,?,8,6,8,8,?,?,?,?,East,552,551
True,True,True,False,?,?,?,?,?,?,?,?,7,5,7,?,?,?,?,?,South,551,550
True,True,True,True,?,?,?,?,?,?,?,?,6,4,6,4,?,?,?,?,South,550,549
True,True,True,False,?,?,?,?,?,?,?,?,6,4,6,?,?,?,?,?,South,549,548
True,True,True,True,?,?,?,?,?,?,?,?,6,4,6,4,?,?,?,?,South,548,547
True,False,True,True,?,?,?,?,?,?,?,?,4,?,4,2,?,?,?,?,South,547,546
True,False,True,True,?,?,?,?,?,?,?,?,4,?,4,2,?,?,?,?,West,546,545
True,True,False,False,20,18,?,?,24,22,?,?,27,25,?,?,35,33,?,?,South,-1,-2
True,True,True,False,18,16,18,?,22,20,20,?,27,25,25,?,34,32,32,?,South,-2,-3
True,True,True,False,17,15,17,?,22,20,20,?,26,24,24,?,32,30,30,?,South,-3,-4
True,True,True,False,16,14,16,?,20,18,18,?,25,23,23,?,32,30,30,?,South,-4,-5
True,True,False,False,16,14,?,?,20,18,?,?,23,21,?,?,30,28,?,?,South,-5,-6
True,True,True,False,16,14,16,?,18,16,16,?,23,23,21,?,30,30,28,?,South,-6,-7
True,True,False,False,14,12,?,?,18,16,?,?,21,23,?,?,28,30,?,?,South,-7,-8
True,True,False,False,13,11,?,?,16,14,?,?,22,24,?,?,30,32,?,?,South,-8,-9
True,True,False,False,12,10,?,?,14,12,?,?,23,25,?,?,31,33,?,?,South,-9,-10
True,True,False,False,12,10,?,?,14,12,?,?,25,27,?,?,33,35,?,?,South,-10,-11
True,True,False,False,11,9,?,?,14,12,?,?,26,28,?,?,33,35,?,?,South,-11,-12
True,True,True,False,9,9,7,?,12,10,10,?,27,29,27,?,34,36,34,?,South,-12,-13
False,True,True,True,?,7,5,7,?,8,8,10,?,28,26,28,?,36,34,36,East,-13,-14
True,True,True,True,5,7,5,7,9,7,7,9,26,26,24,26,34,34,32,34,East,-14,-15
True,True,True,False,3,5,3,?,9,7,7,?,26,24,24,?,34,32,32,?,North,-15,-16
True,True,True,False,5,3,3,?,11,9,9,?,26,24,24,?,36,34,34,?,North,-16,-17
True,True,True,False,3,3,1,?,11,9,9,?,26,24,24,?,34,32,32,?,South,-17,-18
True,True,True,True,3,1,1,3,11,9,9,11,24,22,22,24,34,32,32,34,East,-18,-19
True,True,True,True,2,2,0,2,9,9,7,9,22,22,20,22,32,32,30,32,South,-19,180
True,True,True,True,?,?,?,?,9,9,7,9,22,22,20,22,32,32,30,32,East,180,179
True,False,True,True,?,?,?,?,9,?,7,9,20,?,18,20,30,?,28,30,East,179,178
False,False,True,True,?,?,?,?,?,?,5,7,?,?,16,18,?,?,28,30,East,178,177
True,True,True,True,?,?,?,?,6,4,4,6,16,18,16,18,26,28,26,28,East,177,176
True,True,True,False,?,?,?,?,4,2,2,?,17,19,17,?,28,30,28,?,South,176,175
True,True,True,False,?,?,?,?,2,4,2,?,18,20,18,?,30,32,30,?,South,175,174
True,True,True,False,?,?,?,?,2,4,2,?,18,20,18,?,29,31,29,?,North,174,173
True,True,True,True,?,?,?,?,2,2,0,2,16,18,16,18,28,30,28,30,North,173,372
True,True,True,True,?,?,?,?,?,?,?,?,14,16,14,16,28,30,28,30,East,372,371
True,True,True,True,?,?,?,?,?,?,?,?,13,15,13,15,27,29,27,29,North,371,370
True,True,True,True,?,?,?,?,?,?,?,?,12,14,12,14,26,28,26,28,North,370,369
True,True,True,True,?,?,?,?,?,?,?,?,10,12,10,12,26,28,26,28,North,369,368
True,True,True,True,?,?,?,?,?,?,?,?,10,12,10,12,24,26,24,26,North,368,367
True,True,True,True,?,?,?,?,?,?,?,?,10,12,10,12,24,26,24,26,North,367,366
True,True,True,True,?,?,?,?,?,?,?,?,10,10,8,10,26,26,24,26,North,366,365
True,True,True,True,?,?,?,?,?,?,?,?,9,9,7,9,24,24,22,24,East,365,364
False,True,True,True,?,?,?,?,?,?,?,?,?,8,6,8,?,24,22,24,East,364,363
False,False,True,True,?,?,?,?,?,?,?,?,?,?,6,8,?,?,22,24,East,363,362
False,True,True,True,?,?,?,?,?,?,?,?,?,6,6,8,?,21,21,23,East,362,361
True,True,True,False,?,?,?,?,?,?,?,?,7,5,5,?,21,19,19,?,South,361,360
True,True,True,False,?,?,?,?,?,?,?,?,6,4,4,?,21,19,19,?,South,360,359
True,True,True,False,?,?,?,?,?,?,?,?,6,4,4,?,19,17,17,?,South,359,358
True,True,True,False,?,?,?,?,?,?,?,?,5,5,3,?,19,17,17,?,South,358,357
True,True,True,True,?,?,?,?,?,?,?,?,3,3,1,3,18,16,16,18,East,357,556
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15,17,East,556,555
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14,16,East,555,554
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12,14,East,554,553
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,12,East,553,552
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,10,East,552,551
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,8,East,551,550
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,7,East,550,549
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,6,East,549,548
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,2,2,4,East,548,547
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,4,4,2,?,South,547,546
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,2,4,2,4,East,546,545
True,True,False,False,19,17,?,?,24,22,?,?,28,26,?,?,35,33,?,?,South,-1,-2
True,True,True,False,17,15,17,?,23,21,21,?,27,25,25,?,35,33,33,?,South,-2,-3
True,True,True,False,15,13,15,?,21,19,19,?,27,25,25,?,33,31,31,?,South,-3,-4
True,True,True,False,14,12,14,?,20,18,18,?,25,23,23,?,33,31,31,?,South,-4,-5
True,True,False,False,13,11,?,?,20,18,?,?,25,23,?,?,33,31,?,?,South,-5,-6
True,True,True,False,12,10,12,?,18,16,16,?,24,24,22,?,31,31,29,?,South,-6,-7
True,True,False,False,10,8,?,?,16,14,?,?,22,24,?,?,29,31,?,?,South,-7,-8
True,True,False,False,8,6,?,?,14,12,?,?,24,26,?,?,30,32,?,?,South,-8,-9
True,True,False,False,8,6,?,?,14,12,?,?,26,28,?,?,31,33,?,?,South,-9,-10
True,True,False,False,8,6,?,?,14,12,?,?,27,29,?,?,31,33,?,?,South,-10,-11
True,True,False,False,6,4,?,?,12,10,?,?,29,31,?,?,33,35,?,?,South,-11,-12
