@relation distance_raw_data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-L5

@attribute 'Legal action North' {False,True}
@attribute 'Legal action South' {False,True}
@attribute 'Legal action East' {False,True}
@attribute 'Legal action West' {False,True}
@attribute 'North ghost' numeric
@attribute 'South ghost' numeric
@attribute 'East ghost' numeric
@attribute 'West ghost' numeric
@attribute 'North dot' numeric
@attribute 'South dot' numeric
@attribute 'East dot' numeric
@attribute 'West dot' numeric
@attribute 'Pacman direction' {North,South,East,West,Stop}
@attribute 'Current score' numeric
@attribute 'Future score' numeric

@data
True,False,True,True,?,?,?,?,5,?,5,3,East,-18,-19
False,False,True,True,?,?,?,?,?,?,3,5,East,-19,-20
True,True,True,True,?,?,?,?,3,3,1,3,East,-20,-21
True,True,True,False,?,?,?,?,2,4,2,?,South,-21,-22
True,True,True,False,?,?,?,?,4,6,4,?,South,-22,-23
True,False,True,True,?,?,?,?,6,?,6,4,South,-23,-24
True,False,True,True,?,?,?,?,2,?,2,4,East,-24,-25
True,False,True,True,?,?,?,?,1,?,1,3,East,-25,174
True,False,False,True,?,?,?,?,8,?,?,6,East,174,173
True,False,True,True,?,?,?,?,8,?,8,6,West,173,172
True,True,True,True,?,?,?,?,10,8,10,8,North,172,171
True,True,True,True,?,?,?,?,10,10,12,10,North,171,170
True,True,True,True,?,?,?,?,9,9,11,9,West,170,169
True,True,True,False,?,?,?,?,7,9,9,?,West,169,168
True,True,True,False,?,?,?,?,8,8,10,?,West,168,167
True,True,True,True,?,?,?,?,8,8,8,6,North,167,166
False,False,True,True,?,?,?,?,?,?,6,4,West,166,165
True,False,True,True,?,?,?,?,6,?,6,4,West,165,164
True,True,True,True,?,?,?,?,6,4,6,4,West,164,163
True,True,True,True,?,?,?,?,4,2,4,2,West,163,162
True,True,True,True,?,?,?,?,2,4,4,2,South,162,161
True,True,True,True,?,?,?,?,2,4,4,2,South,161,160
True,True,True,True,?,?,?,?,2,4,4,2,West,160,159
True,True,True,True,?,?,?,?,1,3,3,1,West,159,158
True,True,True,True,?,?,?,?,2,2,2,0,North,158,157
False,True,True,True,?,?,?,?,?,2,4,2,North,157,156
True,True,True,False,?,?,?,?,4,2,2,?,West,156,155
True,True,True,False,?,?,?,?,4,2,2,?,South,155,154
True,True,True,False,?,?,?,?,3,1,1,?,South,154,353
True,True,True,True,?,?,?,?,31,33,31,33,East,353,352
True,False,True,True,?,?,?,?,31,?,31,33,South,352,351
True,False,True,True,?,?,?,?,30,?,30,32,South,351,350
True,False,True,True,?,?,?,?,28,?,28,30,East,350,349
True,False,True,True,?,?,?,?,27,?,27,29,East,349,348
True,False,True,True,?,?,?,?,26,?,26,28,East,348,347
False,False,True,True,?,?,?,?,?,?,25,27,East,347,346
False,False,True,True,?,?,?,?,?,?,23,25,East,346,345
True,False,True,True,?,?,?,?,21,?,21,23,East,345,344
True,False,True,True,?,?,?,?,21,?,21,23,East,344,343
True,False,True,True,?,?,?,?,19,?,19,21,East,343,342
True,False,False,True,?,?,?,?,19,?,?,21,East,342,341
True,True,False,True,?,?,?,?,17,19,?,19,North,341,340
True,True,False,True,?,?,?,?,16,18,?,18,North,340,339
True,True,False,True,?,?,?,?,15,17,?,17,North,339,338
True,True,False,True,?,?,?,?,14,16,?,16,North,338,337
True,True,False,True,?,?,?,?,12,14,?,14,North,337,336
True,True,False,True,?,?,?,?,10,12,?,12,North,336,335
True,True,False,True,?,?,?,?,8,10,?,10,North,335,334
True,True,False,True,?,?,?,?,8,10,?,10,North,334,333
False,True,True,True,?,?,?,?,?,10,8,10,North,333,332
False,False,True,True,?,?,?,?,?,?,7,9,East,332,331
False,True,True,True,?,?,?,?,?,7,9,9,East,331,330
True,True,True,True,?,?,?,?,10,8,10,8,East,330,329
True,True,True,True,?,?,?,?,9,7,9,7,South,329,328
True,True,True,True,?,?,?,?,7,5,7,7,South,328,327
True,True,False,True,?,?,?,?,7,5,?,5,South,327,326
True,True,True,True,?,?,?,?,6,4,6,4,South,326,325
True,True,False,True,?,?,?,?,6,4,?,4,South,325,324
True,True,True,True,?,?,?,?,4,2,4,4,South,324,323
True,True,False,True,?,?,?,?,4,2,?,2,South,323,322
True,True,True,True,?,?,?,?,3,1,3,1,South,322,321
True,False,True,True,?,?,?,?,2,?,2,0,South,321,320
True,False,True,True,?,?,?,?,1,?,3,1,South,320,319
True,False,True,True,?,?,?,?,3,?,5,3,East,319,318
True,False,True,True,?,?,?,?,4,?,6,4,East,318,317
True,False,True,True,?,?,?,?,3,?,5,3,West,317,316
True,False,True,True,?,?,?,?,1,?,3,1,West,316,515
True,False,True,False,?,?,?,?,25,?,25,?,West,515,514
True,True,True,False,?,?,?,?,23,25,23,?,North,514,513
True,True,True,False,?,?,?,?,21,23,21,?,North,513,512
True,True,True,False,?,?,?,?,21,23,21,?,North,512,511
True,True,True,False,?,?,?,?,21,23,21,?,North,511,510
True,True,True,False,?,?,?,?,19,21,19,?,North,510,509
True,True,True,False,?,?,?,?,19,21,19,?,North,509,508
True,True,True,False,?,?,?,?,18,20,18,?,North,508,507
True,True,True,True,?,?,?,?,16,18,16,18,East,507,506
True,False,True,True,?,?,?,?,14,?,14,16,East,506,505
True,False,True,True,?,?,?,?,13,?,13,15,East,505,504
True,True,True,True,?,?,?,?,12,14,12,14,North,504,503
True,True,True,True,?,?,?,?,10,12,10,12,East,503,502
True,True,True,True,?,?,?,?,10,12,10,12,East,502,501
True,True,True,True,?,?,?,?,10,12,10,12,North,501,500
True,True,True,True,?,?,?,?,9,11,9,11,East,500,499
True,True,False,True,?,?,?,?,8,10,?,10,East,499,498
True,True,False,True,?,?,?,?,7,9,?,9,North,498,497
True,True,False,True,?,?,?,?,6,8,?,8,North,497,496
True,True,True,False,?,?,?,?,6,6,4,?,North,496,495
True,False,True,True,?,?,?,?,5,?,3,5,East,495,494
True,True,True,True,?,?,?,?,3,5,3,5,East,494,493
True,True,False,False,?,?,?,?,17,15,?,?,South,-2,-3
True,True,True,False,?,?,?,?,16,14,16,?,South,-3,-4
True,True,True,False,?,?,?,?,14,12,14,?,South,-4,-5
True,True,True,False,?,?,?,?,14,12,14,?,South,-5,-6
True,True,False,False,?,?,?,?,12,10,?,?,South,-6,-7
True,True,True,False,?,?,?,?,12,10,12,?,South,-7,-8
True,True,False,False,?,?,?,?,12,10,?,?,South,-8,-9
True,True,False,False,?,?,?,?,10,8,?,?,South,-9,-10
True,True,False,False,?,?,?,?,9,7,?,?,South,-10,-11
True,True,False,False,?,?,?,?,7,5,?,?,South,-11,-12
True,True,False,False,?,?,?,?,5,3,?,?,South,-12,-13
True,True,True,False,?,?,?,?,5,3,3,?,South,-13,-14
False,True,True,True,?,?,?,?,?,1,1,3,East,-14,-15
True,True,True,True,?,?,?,?,2,0,2,2,East,-15,-16
True,True,True,True,?,?,?,?,2,0,2,2,East,-16,183
True,True,True,True,?,?,?,?,10,8,8,10,South,183,182
True,True,True,True,?,?,?,?,10,8,8,10,South,182,181
True,False,True,True,?,?,?,?,9,?,7,9,South,181,180
True,False,True,True,?,?,?,?,8,?,6,8,East,180,179
False,False,True,True,?,?,?,?,?,?,5,7,East,179,178
False,False,True,True,?,?,?,?,?,?,5,7,East,178,177
True,False,True,True,?,?,?,?,3,?,3,5,East,177,176
True,False,True,True,?,?,?,?,2,?,2,4,East,176,175
True,False,True,True,?,?,?,?,2,?,2,4,East,175,174
True,True,True,True,?,?,?,?,2,2,0,2,North,174,173
True,True,True,True,?,?,?,?,2,2,0,2,North,173,172
True,True,True,True,?,?,?,?,4,2,2,4,North,172,171
True,True,False,True,?,?,?,?,3,1,?,3,East,171,170
True,True,False,True,?,?,?,?,4,2,?,4,East,170,169
True,True,False,True,?,?,?,?,2,0,?,2,South,169,368
True,True,False,True,?,?,?,?,19,21,?,21,South,368,367
True,True,False,True,?,?,?,?,19,21,?,21,North,367,366
True,True,False,True,?,?,?,?,19,21,?,21,North,366,365
True,True,False,True,?,?,?,?,17,19,?,19,North,365,364
True,True,False,True,?,?,?,?,15,17,?,17,North,364,363
True,True,False,True,?,?,?,?,13,15,?,15,North,363,362
True,True,False,True,?,?,?,?,13,15,?,15,North,362,361
True,True,False,True,?,?,?,?,11,13,?,13,North,361,360
False,True,True,True,?,?,?,?,?,13,11,13,North,360,359
False,False,True,True,?,?,?,?,?,?,9,11,East,359,358
False,True,True,True,?,?,?,?,?,8,10,10,East,358,357
True,True,True,False,?,?,?,?,9,7,9,?,South,357,356
True,True,True,False,?,?,?,?,7,5,7,?,South,356,355
True,True,True,False,?,?,?,?,5,3,5,?,South,355,354
True,True,True,False,?,?,?,?,5,3,5,?,South,354,353
True,True,True,False,?,?,?,?,3,1,3,?,South,353,352
True,True,True,False,?,?,?,?,3,1,3,?,South,352,551
True,True,True,False,?,?,?,?,17,19,17,?,South,551,550
True,True,True,False,?,?,?,?,18,20,18,?,South,550,549
True,True,True,False,?,?,?,?,16,18,16,?,North,549,548
True,True,True,False,?,?,?,?,16,18,16,?,North,548,547
True,True,True,False,?,?,?,?,15,17,15,?,North,547,546
True,True,True,False,?,?,?,?,15,17,15,?,North,546,545
True,True,True,False,?,?,?,?,15,17,15,?,North,545,544
True,True,False,True,?,?,?,?,15,17,?,17,East,544,543
True,True,True,True,?,?,?,?,14,16,14,16,North,543,542
True,True,True,True,?,?,?,?,14,16,14,16,North,542,541
True,True,True,True,?,?,?,?,12,14,12,14,East,541,540
True,True,True,True,?,?,?,?,10,12,10,12,East,540,539
False,True,True,True,?,?,?,?,?,10,8,10,North,539,538
True,True,True,True,?,?,?,?,8,10,8,10,East,538,537
True,True,True,True,?,?,?,?,8,10,8,10,East,537,536
True,True,True,True,?,?,?,?,7,9,7,9,East,536,535
True,True,True,True,?,?,?,?,6,8,6,8,North,535,534
True,True,False,True,?,?,?,?,4,6,?,6,East,534,533
True,True,False,True,?,?,?,?,4,6,?,6,East,533,532
True,True,False,True,?,?,?,?,4,6,?,6,North,532,531
True,True,True,False,?,?,?,?,5,5,3,?,North,531,530
True,True,True,False,?,?,?,?,5,3,3,?,North,530,529
True,True,True,True,?,?,?,?,4,2,2,4,East,529,528
False,True,True,True,?,?,?,?,?,2,2,4,East,528,527
False,True,True,True,?,?,?,?,?,2,0,2,East,527,526
False,True,True,True,?,?,?,?,?,0,2,2,East,526,525
True,True,False,True,?,?,?,?,4,2,?,2,East,525,524
False,False,True,True,?,?,11,9,?,?,21,19,East,-2,-3
False,False,True,True,?,?,12,10,?,?,21,19,East,-3,-4
False,False,True,True,?,?,13,11,?,?,22,20,East,-4,-5
False,False,True,True,?,?,11,13,?,?,24,22,East,-5,-6
False,False,True,True,?,?,10,12,?,?,20,22,East,-6,-7
False,False,True,True,?,?,9,11,?,?,19,21,East,-7,-8
False,False,True,True,?,?,8,10,?,?,17,19,East,-8,-9
False,False,True,True,?,?,7,9,?,?,16,18,East,-9,-10
False,False,True,True,?,?,6,8,?,?,15,17,East,-10,-11
False,False,True,True,?,?,5,7,?,?,15,17,East,-11,-12
False,False,True,True,?,?,4,6,?,?,13,15,East,-12,-13
False,False,True,True,?,?,3,5,?,?,11,13,East,-13,-14
False,True,True,True,?,2,4,4,?,12,10,12,East,-14,-15
True,True,True,False,3,1,3,?,12,14,12,?,South,-15,-16
True,True,True,True,2,0,2,2,12,14,12,14,South,-16,-17
True,True,True,True,1,1,1,1,13,11,13,13,South,-17,-18
True,True,True,True,0,2,2,2,13,11,13,13,South,-18,81
True,False,True,True,1,?,1,3,13,?,11,13,West,81,80
True,False,True,False,2,?,2,?,15,?,13,?,West,80,79
True,False,True,True,1,?,1,3,13,?,11,13,East,79,78
True,True,True,True,0,2,2,2,13,11,13,13,East,78,77
True,True,False,False,1,3,?,?,11,9,?,?,South,77,76
True,True,True,True,2,4,4,4,9,7,9,9,South,76,75
True,True,True,True,3,5,5,5,8,6,8,8,South,75,74
True,True,True,True,4,6,6,6,8,6,8,8,South,74,73
True,True,False,True,5,7,?,7,8,6,?,8,South,73,72
True,True,True,True,6,8,8,8,6,4,6,6,South,72,71
True,True,False,True,7,9,?,9,6,4,?,6,South,71,170
True,True,True,True,?,?,?,?,6,4,4,6,South,170,169
True,True,False,True,?,?,?,?,6,4,?,6,South,169,168
True,True,True,True,?,?,?,?,4,4,2,4,South,168,167
False,True,True,True,?,?,?,?,?,2,2,4,East,167,166
False,True,True,True,?,?,?,?,?,1,1,3,East,166,165
True,True,True,True,?,?,?,?,3,1,3,1,East,165,164
True,True,True,True,?,?,?,?,4,2,4,2,East,164,163
True,False,True,True,?,?,?,?,3,?,3,1,South,163,362
True,False,True,True,?,?,?,?,20,?,22,20,West,362,361
True,False,True,True,?,?,?,?,19,?,21,19,West,361,360
True,False,True,True,?,?,?,?,18,?,20,18,West,360,359
True,False,True,True,?,?,?,?,18,?,20,18,West,359,358
True,True,True,True,?,?,?,?,16,18,18,16,North,358,357
True,True,False,True,?,?,?,?,16,18,?,16,North,357,356
True,True,True,True,?,?,?,?,15,17,17,15,North,356,355
True,True,False,True,?,?,?,?,13,15,?,13,North,355,354
True,True,True,True,?,?,?,?,11,13,13,11,North,354,353
True,True,False,True,?,?,?,?,9,11,?,9,North,353,352
True,True,True,True,?,?,?,?,9,11,11,9,North,352,351
True,True,True,True,?,?,?,?,7,9,9,7,North,351,350
True,True,True,True,?,?,?,?,9,9,9,7,North,350,349
True,True,False,False,?,?,?,?,9,7,?,?,North,349,348
True,True,True,True,?,?,?,?,8,10,8,10,North,348,347
True,True,True,True,?,?,?,?,8,10,8,10,North,347,346
True,True,True,True,?,?,?,?,6,8,6,8,North,346,345
True,True,True,True,?,?,?,?,4,6,4,6,East,345,344
True,True,True,True,?,?,?,?,6,6,4,6,North,344,343
True,True,True,True,?,?,?,?,4,4,2,4,East,343,542
True,True,True,True,?,?,?,?,19,17,19,17,East,542,541
True,False,True,True,?,?,?,?,21,?,21,19,East,541,540
True,True,True,True,?,?,?,?,19,17,19,17,West,540,539
True,True,True,True,?,?,?,?,19,17,19,17,West,539,538
True,True,True,True,?,?,?,?,17,15,17,15,South,538,537
True,True,True,True,?,?,?,?,15,13,15,13,South,537,536
True,True,True,True,?,?,?,?,15,13,15,13,West,536,535
True,True,True,True,?,?,?,?,15,13,15,13,West,535,534
True,True,True,True,?,?,?,?,13,13,13,11,West,534,533
True,True,True,True,?,?,?,?,12,12,12,10,West,533,532
True,False,True,True,?,?,?,?,12,?,12,10,West,532,531
True,True,True,True,?,?,?,?,10,8,10,10,West,531,530
True,True,False,True,?,?,?,?,10,8,?,10,South,530,529
True,True,False,True,?,?,?,?,9,7,?,9,South,529,528
True,True,True,True,?,?,?,?,8,6,6,8,South,528,527
True,True,True,True,?,?,?,?,7,5,5,7,South,527,526
True,True,True,True,?,?,?,?,6,4,4,6,South,526,525
True,True,True,True,?,?,?,?,5,3,3,5,South,525,524
True,True,True,True,?,?,?,?,3,1,3,3,South,524,523
True,True,True,True,?,?,?,?,3,1,3,1,South,523,522
True,True,True,True,?,?,?,?,1,3,3,1,South,522,521
True,True,True,True,?,?,?,?,3,5,5,3,South,521,520
True,True,True,True,?,?,?,?,2,4,4,2,West,520,519
True,True,True,False,?,?,?,?,2,4,2,?,West,519,518
True,True,True,True,?,?,?,?,2,4,2,4,North,518,517
False,False,True,True,?,?,?,?,?,?,4,6,West,517,516
True,False,True,True,?,?,?,?,3,?,5,3,West,516,515
True,True,True,True,?,?,?,?,3,5,5,3,West,515,514
True,True,True,True,?,?,?,?,3,5,5,3,West,514,513
True,True,True,True,?,?,?,?,1,3,3,1,North,513,512
True,True,True,True,?,?,?,?,2,2,2,0,North,512,711
True,True,True,False,?,?,?,?,11,9,9,?,West,711,710
True,True,True,False,?,?,?,?,10,8,8,?,West,710,709
True,True,True,False,?,?,?,?,8,6,6,?,South,709,708
True,True,True,True,?,?,?,?,7,5,5,7,East,708,707
True,True,True,True,?,?,?,?,7,5,5,7,East,707,706
True,True,False,True,?,?,?,?,7,5,?,7,East,706,705
True,True,False,True,?,?,?,?,8,6,?,8,East,705,704
True,False,True,True,?,?,?,?,6,?,4,6,South,704,703
False,False,True,True,?,?,?,?,?,?,4,6,East,703,702
True,True,True,True,?,?,?,?,4,6,4,6,East,702,701
True,True,True,False,?,?,?,?,2,4,2,?,North,701,700
True,True,True,True,?,?,?,?,1,3,1,3,East,700,699
True,True,False,False,9,7,?,?,21,19,?,?,South,-2,-3
True,True,True,False,8,6,6,?,19,17,19,?,South,-3,-4
True,True,True,False,7,5,5,?,19,17,19,?,South,-4,-5
True,True,True,False,6,6,4,?,17,15,17,?,South,-5,-6
True,True,False,False,5,7,?,?,15,13,?,?,South,-6,-7
True,True,True,False,6,8,8,?,14,12,14,?,South,-7,-8
True,True,False,False,7,9,?,?,14,12,?,?,South,-8,-9
True,True,False,False,8,10,?,?,14,12,?,?,South,-9,-10
True,True,False,False,9,11,?,?,13,11,?,?,South,-10,-11
True,True,False,False,10,12,?,?,11,9,?,?,South,-11,-12
True,True,False,False,11,13,?,?,9,7,?,?,South,-12,-13
True,True,True,False,12,14,14,?,7,7,5,?,South,-13,-14
False,True,True,True,?,15,15,13,?,5,3,5,East,-14,-15
True,True,True,True,16,16,14,14,1,3,3,3,East,-15,-16
True,True,True,True,15,15,13,15,1,3,3,3,East,-16,-17
True,True,True,True,16,14,14,16,1,3,1,3,North,-17,182
True,True,True,True,17,15,15,17,11,9,9,11,North,182,181
True,True,True,True,16,14,14,16,9,7,7,9,East,181,180
True,True,False,True,15,13,?,15,8,6,?,8,East,180,179
True,True,False,True,14,12,?,14,8,6,?,8,South,179,178
True,False,True,True,13,?,11,13,6,?,4,6,South,178,177
False,False,True,True,?,?,10,12,?,?,2,4,East,177,176
True,True,True,True,9,11,11,11,4,2,4,4,East,176,175
True,True,True,True,10,12,12,10,4,2,4,4,East,175,174
True,True,True,True,11,13,13,11,2,0,2,2,South,174,373
True,True,True,True,12,14,14,12,25,27,25,27,South,373,372
True,False,True,True,13,?,15,13,25,?,25,27,South,372,371
True,True,True,True,12,14,14,12,24,26,24,26,North,371,370
True,True,True,True,11,13,13,11,22,24,22,24,North,370,369
True,True,True,True,10,12,12,10,20,22,20,22,North,369,368
True,True,True,True,9,11,11,9,20,22,20,22,North,368,367
True,True,True,True,8,10,10,8,18,20,18,20,North,367,366
True,True,True,True,7,9,9,7,16,18,16,18,North,366,365
True,True,True,True,6,8,8,6,14,16,14,16,North,365,364
True,True,True,True,7,9,9,7,13,15,13,15,East,364,363
True,True,True,True,6,8,8,6,12,14,12,14,North,363,362
True,True,False,True,6,8,?,8,10,12,?,12,East,362,361
True,True,False,True,6,8,?,8,11,13,?,13,East,361,360
False,True,True,True,?,7,5,7,?,13,11,13,North,360,359
False,False,True,True,?,?,4,6,?,?,9,11,East,359,358
False,True,True,True,?,5,3,5,?,8,8,10,East,358,357
True,True,True,True,2,4,4,4,9,7,9,9,East,357,356
True,True,False,False,1,3,?,?,11,9,?,?,North,356,355
True,True,True,True,0,2,2,2,13,11,13,13,North,355,454
True,False,True,True,1,?,1,3,13,?,11,13,West,454,453
True,False,True,False,2,?,2,?,15,?,13,?,West,453,452
True,False,True,False,2,?,2,?,14,?,12,?,West,452,451
True,False,True,True,1,?,1,3,14,?,12,14,East,451,450
True,True,True,True,0,2,2,2,12,10,12,12,East,450,449
True,True,False,False,1,3,?,?,11,9,?,?,South,449,448
True,True,True,True,2,4,4,4,11,9,11,11,South,448,447
True,True,True,True,3,5,5,5,9,7,9,9,South,447,446
True,True,True,True,4,6,6,6,7,5,7,7,South,446,445
True,True,False,True,5,7,?,7,7,5,?,7,South,445,444
True,True,True,True,6,8,8,8,6,4,6,6,South,444,443
True,True,False,True,7,9,?,9,6,4,?,6,South,443,542
True,True,True,True,?,?,?,?,4,2,4,4,South,542,541
True,True,False,True,?,?,?,?,2,0,?,2,South,541,740
True,True,True,True,?,?,?,?,23,25,25,25,South,740,739
False,True,True,True,?,?,?,?,?,26,26,24,East,739,738
False,True,True,True,?,?,?,?,?,27,27,25,East,738,737
True,True,True,True,?,?,?,?,26,28,26,26,East,737,736
True,True,True,False,?,?,?,?,24,26,24,?,North,736,735
False,True,True,True,?,?,?,?,?,26,24,24,North,735,734
False,True,True,True,?,?,?,?,?,27,25,25,North,734,733
False,False,True,True,?,?,?,?,?,?,26,24,West,733,732
False,False,True,True,?,?,?,?,?,?,25,23,West,732,731
True,True,True,True,?,?,?,?,22,24,24,24,West,731,730
True,True,False,True,?,?,?,?,21,23,?,23,North,730,729
True,True,True,True,?,?,?,?,19,21,21,21,North,729,728
True,True,False,True,?,?,?,?,17,19,?,19,North,728,727
True,True,True,True,?,?,?,?,16,18,16,18,North,727,726
True,True,True,True,?,?,?,?,14,16,14,16,North,726,725
True,True,True,True,?,?,?,?,13,15,13,15,East,725,724
True,True,True,True,?,?,?,?,11,13,11,13,East,724,723
True,True,True,True,?,?,?,?,10,12,10,12,East,723,722
True,True,True,True,?,?,?,?,8,10,8,10,North,722,721
True,True,True,True,?,?,?,?,7,9,7,9,East,721,720
True,True,True,True,?,?,?,?,7,9,7,9,East,720,719
True,True,True,True,?,?,?,?,6,8,6,8,North,719,718
True,True,False,True,?,?,?,?,4,6,?,6,East,718,717
True,True,False,True,?,?,?,?,3,5,?,5,East,717,716
True,True,False,True,?,?,?,?,2,4,?,4,North,716,715
True,True,True,False,?,?,?,?,4,4,2,?,North,715,714
True,False,True,True,?,?,?,?,2,?,0,2,East,714,713
True,True,True,True,?,?,?,?,2,0,2,2,East,713,712
True,True,True,True,?,?,?,?,4,2,4,2,East,712,711
True,True,True,True,?,?,?,?,2,2,2,0,South,711,710
True,True,False,False,9,7,?,?,19,17,?,?,South,-2,-3
True,True,True,False,8,6,6,?,19,17,19,?,South,-3,-4
True,True,True,False,7,5,5,?,18,16,18,?,South,-4,-5
True,True,True,False,6,6,4,?,16,14,16,?,South,-5,-6
True,False,True,True,5,?,3,5,16,?,16,14,East,-6,-7
True,False,True,True,4,?,2,4,18,?,18,16,East,-7,-8
True,False,True,True,3,?,1,3,18,?,18,16,East,-8,-9
True,False,True,True,2,?,0,2,18,?,16,18,East,-9,-10
True,False,True,True,1,?,1,1,17,?,15,17,East,-10,-11
True,False,True,True,2,?,2,0,16,?,14,16,East,-11,-12
True,True,True,True,3,3,3,1,15,13,15,15,East,-12,-13
True,True,True,True,4,4,4,2,14,12,12,14,East,-13,-14
True,True,False,True,5,5,?,3,12,10,?,12,East,-14,-15
True,True,False,True,5,5,?,3,13,11,?,11,East,-15,-16
True,True,False,True,5,5,?,3,12,10,?,12,East,-16,-17
True,True,False,True,5,5,?,3,11,9,?,11,East,-17,-18
True,True,True,True,5,5,3,5,13,11,13,11,North,-18,-19
True,False,True,True,4,?,2,4,15,?,15,13,East,-19,-20
True,True,True,True,3,3,1,3,16,16,16,14,East,-20,-21
True,False,True,False,2,?,2,?,14,?,12,?,South,-21,78
True,False,True,True,1,?,1,3,13,?,11,13,East,78,77
True,True,True,True,0,2,2,2,13,11,13,13,East,77,76
True,True,False,False,1,3,?,?,13,11,?,?,South,76,75
True,True,True,True,2,4,4,4,11,9,11,11,South,75,74
True,True,True,True,3,5,5,5,11,9,11,11,South,74,73
True,True,True,True,4,6,6,6,9,7,9,9,South,73,72
True,True,False,True,5,7,?,7,9,7,?,9,South,72,71
True,True,True,True,6,8,8,8,7,5,7,7,South,71,70
True,True,False,True,7,9,?,9,5,3,?,5,South,70,169
True,True,True,True,?,?,?,?,4,4,2,4,South,169,168
True,True,False,True,?,?,?,?,2,4,?,4,South,168,167
True,True,True,True,?,?,?,?,3,5,5,5,South,167,166
False,True,True,True,?,?,?,?,?,5,3,5,East,166,165
False,True,True,True,?,?,?,?,?,5,3,5,East,165,164
True,True,True,True,?,?,?,?,1,3,3,3,East,164,163
True,True,True,False,?,?,?,?,1,3,3,?,North,163,162
False,True,True,True,?,?,?,?,?,2,2,0,North,162,161
False,True,True,True,?,?,?,?,?,3,3,1,North,161,160
False,True,True,True,?,?,?,?,?,3,3,1,North,160,359
False,False,True,True,?,?,?,?,?,?,20,18,West,359,358
False,False,True,True,?,?,?,?,?,?,18,16,West,358,357
True,True,True,True,?,?,?,?,16,18,18,16,West,357,356
True,True,False,True,?,?,?,?,16,18,?,16,North,356,355
True,True,True,True,?,?,?,?,16,18,18,16,North,355,354
